"CAMPUS","APPOINTMENT.TITLE","APPOINTING.DEPT","APPT.ANNUAL.FTR","APPT.FTR.BASIS","APPT.FRACTION","AMT.OF.SALARY.PAID.FROM.GENL.FUND","Year"
"UM_ANN-ARBOR","Director","Library Dean - DMC Admin",135185.04,"12-Month",1,"135,185.04",2011
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Collect - Tech Service",55000,"12-Month",1,"55,000.00",2011
"UM_ANN-ARBOR","Administrative Assistant Sr","Library Pub Svcs - General",50144.12,"12-Month",1,"50,144.12",2011
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Publish - SPO",28000.18,"12-Month",1,"0.00",2011
"UM_ANN-ARBOR","Ops Mgr Non-Manufacturing","Library Pub Svcs - OAS",93781.08,"12-Month",1,"93,781.08",2011
"UM_ANN-ARBOR","Desktop Support Spec Inter","Library Pub Svcs - OAS",44029.18,"12-Month",1,"44,029.18",2011
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Pub Svcs - OAS",48811.08,"12-Month",1,"48,811.08",2011
"UM_ANN-ARBOR","Information Resources Manager","Library Pub Svcs - Sci & Engin",52200,"12-Month",1,"52,200.00",2011
"UM_ANN-ARBOR","Info Resources Assoc Supr","Library Pub Svcs - Health Sci",31838.04,"12-Month",1,"31,838.04",2011
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - Tech Service",31060.12,"12-Month",1,"31,060.12",2011
"UM_ANN-ARBOR","LIBRARIAN","Library Pub Svcs - Asia",106120.08,"12-Month",1,"106,120.08",2011
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Info Tech - General",47755.08,"12-Month",1,"4,775.51",2011
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Pub Svcs - Health Sci",51000,"12-Month",1,"51,000.00",2011
"UM_ANN-ARBOR","LIBRARIAN","Library Collect - Preservation",79963.08,"12-Month",1,"0.00",2011
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Collect - Tech Service",69100.08,"12-Month",1,"69,100.08",2012
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Publish - Copyright",57075,"12-Month",1,"0.00",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Collect - Tech Service",78000,"12-Month",1,"78,000.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - CAS - MITS",34157.24,"12-Month",1,"0.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Dean - Tech Services",31670.08,"12-Month",1,"31,670.08",2012
"UM_ANN-ARBOR","Media Consultant","Library Learn&Teach-DMC Studio",49890.1,"12-Month",1,"49,890.10",2012
"UM_ANN-ARBOR","Associate University Librarian","Library Dean - General",130000.08,"12-Month",1,"130,000.08",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Dean - General",0,"12-Month",0,"0.00",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Dean - Health Sciences",92092.08,"12-Month",1,"92,092.08",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Learn&Teach- P & I",64050,"12-Month",1,"64,050.00",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Collect - Spec Collec",72828,"12-Month",1,"72,828.00",2012
"UM_ANN-ARBOR","Receptionist","Library Operations - DMCPubSvc",35380.02,"12-Month",1,"35,380.02",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Research - Asia",37454.04,"12-Month",1,"37,454.04",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Dean - Health Sciences",72100.08,"12-Month",1,"72,100.08",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OAS",42367,"12-Month",1,"42,367.00",2012
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations - OUS",35700,"12-Month",1,"35,700.00",2012
"UM_ANN-ARBOR","Mailing/Office Supply Sr Supr","Library Operations-Facilities",50406,"12-Month",1,"50,406.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Collect - Tech Service",36415.08,"12-Month",1,"36,415.08",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Collect - Tech Service",126982.08,"12-Month",1,"126,982.08",2012
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Collect - CAS - ILL",45811.08,"12-Month",1,"45,811.08",2012
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Collect - Tech Service",58100.04,"12-Month",1,"58,100.04",2012
"UM_ANN-ARBOR","Information Resources Manager","Library Operations - OAS",62971.08,"12-Month",1,"62,971.08",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Collect - Preservation",78540,"12-Month",0.8,"62,832.00",2012
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Research - Area Prog",44598,"12-Month",1,"44,598.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Collect - Tech Service",37046.1,"12-Month",1,"37,046.10",2012
"UM_ANN-ARBOR","Information Resources Manager","Library Operations - OUS",62399.04,"12-Month",1,"62,399.04",2012
"UM_ANN-ARBOR","LIBRARY MAT RM DELIVERY DRIVER","Library Operations-Facilities",39790.4,"12-Month",1,"39,790.40",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations - OUS",32353.1,"12-Month",1,"32,353.10",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Learn&Teach- P & I",71078.16,"12-Month",0.5,"35,539.08",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Collect - CAS - ILL",129316.08,"12-Month",1,"129,316.08",2012
"UM_ANN-ARBOR","Info Resources Sr Supr","Library Dean - Health Sciences",41448,"12-Month",1,"41,448.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - Tech Service",26822.12,"12-Month",1,"26,822.12",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - CAS - ILL",26200.2,"12-Month",1,"26,200.20",2012
"UM_ANN-ARBOR","Research Area Specialist Lead","Library Dean - DMC 3D Lab",187200,"12-Month",0.1,"18,720.00",2012
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - Web Sys",65973,"12-Month",1,"65,973.00",2012
"UM_ANN-ARBOR","Info Resources Cataloging Spec","Library Research - Area Prog",34429.2,"12-Month",1,"34,429.20",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - Tech Service",31609.24,"12-Month",1,"31,609.24",2012
"UM_ANN-ARBOR","Infor Resources Reference Spec","Library Operations - OAS",52244.14,"12-Month",1,"52,244.14",2012
"UM_ANN-ARBOR","App Programmer/Analyst Sr","Library Info Tech - DLPS",93852,"12-Month",1,"93,852.00",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Dean - Health Sciences",152500.08,"12-Month",1,"144,875.08",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations - OAS",29665.22,"12-Month",1,"29,665.22",2012
"UM_ANN-ARBOR","Associate University Librarian","Library Dean - General",123189,"12-Month",1,"123,189.00",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Dean - General",0,"12-Month",0,"0.00",2012
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Learn&Teach- P & I",53500.08,"12-Month",1,"53,500.08",2012
"UM_ANN-ARBOR","Business Systems Analyst Inter","Library Info Tech- LTIG",65542.08,"12-Month",1,"65,542.08",2012
"UM_ANN-ARBOR","Info Resources Technical Spec","Library Info Tech - DLPS",40152.78,"12-Month",0.8,"0.00",2012
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations - OUS",44321.04,"12-Month",1,"44,321.04",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Learn&Teach- P & I",78328.93,"12-Month",0.88,"69,634.42",2012
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Dean - Health Sciences",68150.04,"12-Month",1,"68,150.04",2012
"UM_ANN-ARBOR","Media Services Manager","Library Learn&Teach-DMC Media",94988.04,"12-Month",1,"94,988.04",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OUS",32411.08,"12-Month",1,"32,411.08",2012
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Collect - Tech Service",50100,"12-Month",1,"0.00",2012
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Collect - Tech Service",49000.08,"12-Month",1,"49,000.08",2012
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - DLPS",68309.04,"12-Month",1,"68,309.04",2012
"UM_ANN-ARBOR","Administrative Specialist","Library Info Tech - General",55700.04,"12-Month",1,"55,700.04",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OUS",30711.2,"12-Month",1,"30,711.20",2012
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Collect - General",51025.08,"12-Month",1,"51,025.08",2012
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Learn&Teach- P & I",53000.04,"12-Month",1,"53,000.04",2012
"UM_ANN-ARBOR","Administrative Director","Library Dean - General",149867.04,"12-Month",1,"149,867.04",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Operations - OUS",72439.08,"12-Month",1,"72,439.08",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Learn&Teach- P & I",87146.04,"12-Month",1,"87,146.04",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Operations - OAS",65800.08,"12-Month",1,"65,800.08",2012
"UM_ANN-ARBOR","Facilities Assistant","Library Operations-Facilities",39561.08,"12-Month",1,"39,561.08",2012
"UM_ANN-ARBOR","Infor Resources Reference Spec","Library Dean - Health Sciences",42399.24,"12-Month",1,"42,399.24",2012
"UM_ANN-ARBOR","Administrative Assistant Assoc","Library Dean - Health Sciences",32468.11,"12-Month",0.75,"24,351.08",2012
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Info Tech - General",65100,"12-Month",1,"65,100.00",2012
"UM_ANN-ARBOR","Secretary Senior","Library Dean - Health Sciences",47008,"12-Month",1,"47,008.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations - OAS",29101.02,"12-Month",1,"29,101.02",2012
"UM_ANN-ARBOR","Info Resources Technical Spec","Library Operations - OUS",37175.06,"12-Month",1,"37,175.06",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Collect - CAS - MITS",36902.06,"12-Month",1,"0.00",2012
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Collect - CAS - ILL",35700,"12-Month",1,"28,560.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - CAS - ILL",32563.18,"12-Month",1,"32,563.18",2012
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations - OUS",44183.04,"12-Month",1,"44,183.04",2012
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Publish - SPO",50000.04,"12-Month",1,"50,000.04",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - Tech Service",29217.24,"12-Month",1,"29,217.24",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Dean - Health Sciences",60850.08,"12-Month",1,"30,425.04",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Collect - Spec Collec",68000.04,"12-Month",1,"68,000.04",2012
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Learn&Teach- P & I",61000.08,"12-Month",1,"61,000.08",2012
"UM_ANN-ARBOR","UNIVERSITY LIBRARIAN","Library Dean - General",408453,"12-Month",1,"408,453.00",2012
"UM_ANN-ARBOR","Info Resources Assoc Supr","Library Dean - Health Sciences",39409.24,"12-Month",1,"39,409.24",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Research - Area Prog",78948,"12-Month",1,"78,948.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - CAS - ILL",30949.1,"12-Month",1,"30,949.10",2012
"UM_ANN-ARBOR","Media Consultant","Library Learn&Teach-DMC Studio",41820.22,"12-Month",1,"41,820.22",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OUS",32000.02,"12-Month",1,"32,000.02",2012
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations - OUS",35133,"12-Month",1,"35,133.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Assoc","Library Operations - OAS",27707.16,"12-Month",1,"27,707.16",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Collect - Spec Collec",94812,"12-Month",1,"94,812.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - Tech Service",26822.12,"12-Month",1,"26,822.12",2012
"UM_ANN-ARBOR","Information Center Consultant","Library Learn&Teach-DMC Opera",81105.18,"12-Month",1,"64,884.14",2012
"UM_ANN-ARBOR","Info Resources Cataloging Spec","Library Collect - Tech Service",37592.19,"12-Month",0.75,"28,194.14",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Collect - Tech Service",64000.08,"12-Month",1,"64,000.08",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Collect - Tech Service",95190,"12-Month",1,"95,190.00",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Learn&Teach- P & I",80060.04,"12-Month",1,"80,060.04",2012
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Learn&Teach- P & I",52975.08,"12-Month",1,"52,975.08",2012
"UM_ANN-ARBOR","Web Designer Senior","Library Info Tech - General",50000,"12-Month",1,"50,000.00",2012
"UM_ANN-ARBOR","Financial Specialist Associate","Library Admin - Finance",45779.24,"12-Month",1,"45,779.24",2012
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - Lib Sys",63178.08,"12-Month",1,"63,178.08",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - CAS - ILL",27326,"12-Month",1,"27,326.00",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Collect - Spec Collec",65250,"12-Month",1,"65,250.00",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Learn&Teach- P & I",82807.08,"12-Month",1,"82,807.08",2012
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Info Tech - Lib Sys",65500.08,"12-Month",1,"65,500.08",2012
"UM_ANN-ARBOR","Associate University Librarian","Library Dean - General",153000,"12-Month",1,"153,000.00",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Dean - General",0,"12-Month",0,"0.00",2012
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Learn&Teach- P & I",51000,"12-Month",1,"51,000.00",2012
"UM_ANN-ARBOR","Media Consultant","Library Learn&Teach-DMC Studio",51718.33,"12-Month",0.6,"31,031.00",2012
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - General",62424,"12-Month",1,"0.00",2012
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Publish - Copyright",52000.08,"12-Month",1,"26,000.04",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OUS",35000.16,"12-Month",0.75,"26,250.12",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations - OAS",31330,"12-Month",1,"15,665.00",2012
"UM_ANN-ARBOR","Electronic Imaging Technician","Library Info Tech - DLPS",30701.06,"12-Month",1,"30,701.06",2012
"UM_ANN-ARBOR","Sys Programmer/Analyst Inter","Library Info Tech - Core Svcs",62424,"12-Month",1,"62,424.00",2012
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Collect - Tech Service",66150,"12-Month",1,"66,150.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Collect - Tech Service",41958.02,"12-Month",1,"41,958.02",2012
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech- LTIG",80055,"12-Month",1,"0.00",2012
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Collect - Tech Service",40050,"12-Month",1,"40,050.00",2012
"UM_ANN-ARBOR","App Programmer/Analyst Sr","Library Info Tech - DLPS",88384.08,"12-Month",1,"44,192.04",2012
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - DLPS",74027.04,"12-Month",1,"37,013.52",2012
"UM_ANN-ARBOR","IT Project Inter Manager","Library Learn&Teach-DMC Opera",85935,"12-Month",1,"85,935.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OAS",34310.12,"12-Month",1,"34,310.12",2012
"UM_ANN-ARBOR","Info Resources Sr Supr","Library Collect - Tech Service",46250,"12-Month",1,"46,250.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations - OAS",26500.24,"12-Month",1,"26,500.24",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Collect - General",79000.08,"12-Month",1,"79,000.08",2012
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - Web Sys",61000.08,"12-Month",1,"61,000.08",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Learn&Teach- P & I",69597,"12-Month",1,"69,597.00",2012
"UM_ANN-ARBOR","Information Resources Manager","Library Collect - CAS - ILL",53040,"12-Month",1,"53,040.00",2012
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - Lib Sys",42330,"12-Month",1,"42,330.00",2012
"UM_ANN-ARBOR","Information Resources Manager","Library Collect - CAS - ILL",62639.04,"12-Month",1,"62,639.04",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Collect - Tech Service",30900.22,"12-Month",1,"30,900.22",2012
"UM_ANN-ARBOR","Information Center Consultant","Library Learn&Teach-DMC Opera",46000.24,"12-Month",1,"23,000.12",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OAS",41212.08,"12-Month",1,"41,212.08",2012
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Operations - OUS",44361,"12-Month",1,"44,361.00",2012
"UM_ANN-ARBOR","Financial Specialist Senior","Library Collect - CAS - ILL",61200,"12-Month",1,"61,200.00",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Publish - SPO",60700.08,"12-Month",1,"60,700.08",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Research - Area Prog",71204.04,"12-Month",1,"24,921.41",2012
"UM_ANN-ARBOR","BOOK BINDER III","Library Collect - Preservation",44345.6,"12-Month",1,"44,345.60",2012
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Research - Area Prog",51186.88,"12-Month",0.37,"19,195.08",2012
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Collect - CAS - ILL",33405,"12-Month",1,"33,405.00",2012
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Operations - OUS",53800.08,"12-Month",1,"53,800.08",2012
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Publish - Copyright",59125.08,"12-Month",1,"8,868.76",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Research - Area Prog",89300.04,"12-Month",1,"89,300.04",2012
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Learn&Teach- P & I",50700,"12-Month",1,"50,700.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OAS",30080.18,"12-Month",1,"30,080.18",2012
"UM_ANN-ARBOR","HR Assistant Senior","Library Admin - HR",53244.1,"12-Month",1,"53,244.10",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Operations - OAS",80317.08,"12-Month",1,"80,317.08",2012
"UM_ANN-ARBOR","Audio/Visual Prod Assoc Supr","Library Learn&Teach-DMC Studio",63360,"12-Month",1,"63,360.00",2012
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - DLPS",65000,"12-Month",1,"0.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Collect - CAS - ILL",27020.24,"12-Month",1,"0.00",2012
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations - OAS",35700,"12-Month",1,"35,700.00",2012
"UM_ANN-ARBOR","ASSOC LIBRARIAN","Library Operations - OUS",58850.04,"12-Month",1,"58,850.04",2012
"UM_ANN-ARBOR","Accounting Clerk Associate","Library Collect - Tech Service",31006.04,"12-Month",1,"31,006.04",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Info Tech - DLPS",65950.08,"12-Month",1,"65,950.08",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Operations - OUS",70754.04,"12-Month",1,"70,754.04",2012
"UM_ANN-ARBOR","App Programmer/Analyst Inter","Library Info Tech - DLPS",65545.08,"12-Month",1,"0.00",2012
"UM_ANN-ARBOR","Research Computer Specialist","Library Learn&Teach-DMC 3D Lab",65074.08,"12-Month",1,"65,074.08",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Learn&Teach- P & I",60000,"12-Month",0.15,"9,045.00",2012
"UM_ANN-ARBOR","Media Consultant","Library Learn&Teach- P & I",51000.04,"12-Month",1,"51,000.04",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Collect - Tech Service",30750.2,"12-Month",1,"30,750.20",2012
"UM_ANN-ARBOR","ASST LIBRARIAN","Library Learn&Teach- P & I",50000.04,"12-Month",1,"50,000.04",2012
"UM_ANN-ARBOR","Facilities Coordinator/Manager","Library Operations-Facilities",57120,"12-Month",1,"57,120.00",2012
"UM_ANN-ARBOR","Systems Administrator Inter","Library Admin - DSS",56621.24,"12-Month",1,"56,621.24",2012
"UM_ANN-ARBOR","BOOK BINDER III","Library Collect - Preservation",44345.6,"12-Month",1,"44,345.60",2012
"UM_ANN-ARBOR","Info Resources Assoc Supr","Library Collect - CAS - ILL",33405.06,"12-Month",1,"33,405.00",2012
"UM_ANN-ARBOR","Budget Analyst Senior","Library Admin - Finance",72420,"12-Month",1,"72,420.00",2012
"UM_ANN-ARBOR","HR Officer Lead","Library Admin - HR",101162.04,"12-Month",1,"101,162.04",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Publish - SPO",60450,"12-Month",1,"30,225.00",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Dean - General",92000.04,"12-Month",1,"92,000.04",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Publish - SPO",31313.1,"12-Month",1,"0.00",2012
"UM_ANN-ARBOR","Info Resources Cataloging Spec","Library Collect - Tech Service",34307,"12-Month",1,"34,307.00",2012
"UM_ANN-ARBOR","Research Computer Specialist","Library Learn&Teach-DMC 3D Lab",67785,"12-Month",1,"67,785.00",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations - OUS",33456.02,"12-Month",1,"33,456.02",2012
"UM_ANN-ARBOR","HR Assistant Intermediate","Library Admin - HR",38760.02,"12-Month",1,"38,760.02",2012
"UM_ANN-ARBOR","LIBRARIAN","Library Collect - Spec Collec",75500.04,"12-Month",1,"75,500.04",2012
"UM_ANN-ARBOR","LIBRARY MAT RM DELIVERY DRIVER","Library Operations-Facilities",39790.4,"12-Month",0.5,"19,895.20",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OAS",36414.04,"12-Month",1,"36,414.04",2012
"UM_ANN-ARBOR","Conservator Senior","Library Collect - Preservation",47907.08,"12-Month",1,"47,907.08",2012
"UM_ANN-ARBOR","Info Resources Inter Supr","Library Operations - OUS",37512,"12-Month",1,"37,512.00",2012
"UM_ANN-ARBOR","SR ASSOC LIBRARIAN","Library Operations - General",88434,"12-Month",1,"88,434.00",2012
"UM_ANN-ARBOR","Info Resources Sr Supr","Library Collect - Tech Service",32200.08,"12-Month",1,"32,200.08",2012
"UM_ANN-ARBOR","Desktop Support Spec Inter","Library Admin - DSS",52959.14,"12-Month",1,"52,959.14",2012
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Operations - OAS",55142.55,"12-Month",0.8,"44,114.04",2012
"UM_ANN-ARBOR","Info Resources Assistant Inter","Library Operations - OAS",35908.08,"12-Month",1,"35,908.08",2012
"UM_ANN-ARBOR","Info Resources Assistant Sr","Library Operations - OUS",30038.06,"12-Month",1,"30,038.06",2012
"UM_ANN-ARBOR","Infor Resources Specialist Sr","Library Collect - Spec Collec",37202.04,"12-Month",1,"37,202.04",2012
